2025-03-15 00:19:26.524 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@26ca61bf, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@73a0f2b, org.springframework.security.web.context.SecurityContextPersistenceFilter@1319bc2a, org.springframework.security.web.header.HeaderWriterFilter@b0fd744, org.springframework.security.web.csrf.CsrfFilter@45ab3bdd, org.springframework.security.web.authentication.logout.LogoutFilter@5568c66f, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@3f96f020, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@42f85fa4, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@798dad3d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@fa5f81c, org.springframework.security.web.session.SessionManagementFilter@6a1ef65c, org.springframework.security.web.access.ExceptionTranslationFilter@5416f8db, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@550e9be6]
2025-03-15 00:19:26.588 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-03-15 00:19:26.664 [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
2025-03-15 00:19:26.760 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-03-15 00:19:26.768 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-03-15 00:19:26.769 [main] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Starting...
2025-03-15 00:19:26.769 [main] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - BrokerAvailabilityEvent[available=true, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@4342c13]]
2025-03-15 00:19:26.770 [main] INFO  o.s.m.s.b.SimpleBrokerMessageHandler - Started.
2025-03-15 00:19:26.778 [main] INFO  com.trackjobs.TrackJobsApplication - Started TrackJobsApplication in 3.023 seconds (JVM running for 3.355)
2025-03-15 00:19:27.319 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-03-15 00:19:27.319 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-03-15 00:19:27.320 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-03-15 00:19:28.970 [http-nio-8080-exec-5] DEBUG com.trackjobs.service.UserService - Getting user for authenticated username: daniel ivanov
2025-03-15 00:19:28.973 [http-nio-8080-exec-5] DEBUG com.trackjobs.service.UserService - Found user: ID=1, username=daniel ivanov
